"","name","type","latitude","longitude","population","year","gas","est_RFNB"
"9931","552","First Nations","54.653888889","-124.758055556","125","2006","104.914285714286","316.74899637388"
"9932","109","First Nations","51.700601609","-76.237895908","484","2006","95.4678571428571","246.641806799318"
"9933","100","First Nations","47.902772735","-73.785592138","137","2006","100.414285714286","254.013509803835"
"9934","355","First Nations","49.254394531","-124.129089355","227","2006","104.914285714286","404.009125707167"
"9935","240","First Nations","50.693888889","-127.411944444","500","2006","104.914285714286","252.458044145347"
"9936","359","First Nations","46.856742505","-71.353924374","341","2006","100.414285714286","261.926829638777"
"9937","283","First Nations","50.138427734","-120.858764648","40","2006","104.914285714286","258.822058106445"
"9938","212","First Nations","49.678237","-124.958389","302","2006","104.914285714286","394.255405848434"
"9939","570","First Nations","49.311299025","-122.989068893","420","2006","104.914285714286","254.618597478862"
"9940","254","First Nations","48.82598877","-124.069580078","142","2006","104.914285714286","269.581026922082"
"9941","564","First Nations","48.585021973","-123.457275391","550","2006","104.914285714286","356.760709863939"
"9942","458","First Nations","45.97195093","-66.632675405","136","2006","103.169444444444","247.721860055004"
"9943","274","First Nations","50.876026808","-119.615824096","309","2006","104.914285714286","242.367093757375"
"9944","284","First Nations","49.033888889","-119.721944444","395","2006","104.914285714286","340.179151430187"
"9945","521","First Nations","54.061744505","-124.907331563","406","2006","104.914285714286","320.47989154711"
"9946","206","First Nations","68.410217285","-133.814697266","427","2006","94.3319444444444","333.613448195414"
"9947","505","First Nations","49.176111111","-121.978888889","401","2006","104.914285714286","329.762257699869"
"9948","13","First Nations","52.207757","-81.684454","388","2006","95.4678571428571","326.712244683118"
"9949","594","First Nations","53.721191406","-89.538879395","368","2006","96.1261904761905","323.892959705514"
"9950","97","First Nations","50.03302002","-120.859680176","520","2006","104.914285714286","324.671944411329"
"9951","627","First Nations","50.736111111","-121.863888889","6","2006","104.914285714286","319.599504162231"
"9952","561","First Nations","48.993591309","-125.383789063","90","2006","104.914285714286","321.12585582887"
"9953","71","First Nations","50.03268","-125.257981","506","2006","104.914285714286","319.034417520942"
"9954","628","First Nations","51.420227051","-124.098693848","363","2006","104.914285714286","339.912962763105"
"9955","479","First Nations","50.732566391","-122.22924754","456","2006","104.914285714286","323.648695208845"
"9956","68","First Nations","54.948889","-95.261111","279","2006","96.1261904761905","325.841109755946"
"9957","150","First Nations","48.445007324","-123.429992676","275","2006","104.914285714286","318.014356334141"
"9958","178","First Nations","53.773986816","-130.438903809","161","2006","104.914285714286","321.783826389573"
"9959","260","First Nations","47.218017578","-74.395996094","252","2006","100.414285714286","326.666183182815"
"9960","230","First Nations","55.348888889","-127.696111111","109","2006","104.914285714286","318.574313768064"
"9961","374","First Nations","55.197021484","-129.070983887","146","2006","104.914285714286","324.117099749705"
"9962","312","First Nations","45.331388889","-63.298333333","127","2006","103.754166666667","322.274637352191"
"9963","354","First Nations","50.596191406","-126.947570801","138","2006","104.914285714286","333.089009052781"
"9964","243","First Nations","49.163055556","-121.983055556","374","2006","104.914285714286","319.314144189496"
"9965","218","First Nations","53.613055556","-88.661111111","22","2006","96.1261904761905","320.418786719996"
"9966","257","First Nations","54.551025391","-130.416992188","329","2006","104.914285714286","317.131669979686"
"9967","502","First Nations","49.136944444","-121.941111111","225","2006","104.914285714286","321.361424494707"
"9968","581","First Nations","50.143432617","-120.282897949","548","2006","104.914285714286","322.812813974531"
"9969","102","First Nations","50.423034668","-121.317993164","306","2006","104.914285714286","325.811947661451"
"9970","474","First Nations","49.477399319","-123.745054627","75","2006","104.914285714286","319.343372727297"
"9971","197","First Nations","51.113037109","-122.018066406","35","2006","104.914285714286","323.912782071137"
"9972","563","First Nations","50.885","-121.838055556","421","2006","104.914285714286","326.616228095428"
"9973","29","First Nations","52.92352","-82.423773","316","2006","95.4678571428571","316.012834782548"
"9974","554","First Nations","49.178039551","-125.911071777","13","2006","104.914285714286","317.101313915017"
"9975","437","First Nations","45.683837891","-60.76739502","473","2006","101.84880952381","327.196963703099"
"9976","324","First Nations","45.483481924","-74.130431116","217","2006","100.414285714286","327.378350444278"
"9977","199","First Nations","49.951938","-125.243754","390","2006","104.914285714286","248.993111799597"
"9978","537","First Nations","57.909423828","-131.163574219","147","2006","104.914285714286","254.531738229245"
"9979","246","First Nations","49.23040509","-122.805099874","517","2006","104.914285714286","359.414925362257"
"9980","245","First Nations","50.588662375","-126.929522977","284","2006","104.914285714286","240.896447966559"
"9981","497","First Nations","49.941944444","-122.408888889","359","2006","104.914285714286","305.936261316958"
"9982","179","First Nations","55.308055556","-127.683055556","354","2006","104.914285714286","269.987086151027"
"9983","340","First Nations","49.684204102","-126.120605469","434","2006","104.914285714286","345.530921651834"
"9984","326","First Nations","50.132385254","-61.801574707","16","2006","101.84880952381","278.531268253743"
"9985","514","First Nations","49.661193848","-121.413879395","256","2006","104.914285714286","321.970470900071"
"9986","295","First Nations","50.594238281","-126.682312012","356","2006","104.914285714286","299.666687786781"
"9987","583","First Nations","67.576388889","-139.823888889","413","2006","94.3319444444444","251.849687974202"
"9988","148","First Nations","51.788635254","-122.229675293","546","2006","104.914285714286","272.268682163874"
"9989","384","First Nations","52.376220703","-126.730407715","118","2006","104.914285714286","241.168004812307"
"9990","2","First Nations","52.574035645","-122.484985352","163","2006","104.914285714286","244.760723457799"
"9991","186","First Nations","67.44519043","-133.736572266","382","2006","94.3319444444444","309.530777271038"
"9992","214","First Nations","50.089233398","-127.305297852","412","2006","104.914285714286","334.809449065952"
"9993","69","First Nations","54.238155509","-125.768232123","68","2006","104.914285714286","251.26794267419"
"9994","471","First Nations","58.7169444","-98.488888","507","2006","96.1261904761905","259.729910001673"
"9995","575","First Nations","49.023803711","-125.040405273","184","2006","104.914285714286","245.778051875118"
"9996","365","First Nations","49.212777778","-122.917222222","46","2006","104.914285714286","333.556248347221"
"9997","32","First Nations","56.550322","-61.687865","1188","2007","103.414285714286","344.380331925428"
"9998","16","First Nations","55.457954","-60.211485","556","2007","109.970833333333","324.68107204235"
"9999","43","First Nations","54.179159","-58.429221","306","2007","109.970833333333","337.814628690655"
"10000","36","First Nations","54.908564","-59.770497","206","2007","109.970833333333","333.963438195109"
"10001","31","First Nations","55.09036","-59.176172","561","2007","109.970833333333","330.913425178359"
"10002","18","First Nations","58.455121","-78.105103","1597","2007","99.7476190476191","328.094140200755"
"10003","21","First Nations","62.416667","-77.916667","370","2007","101.729761904762","328.87312490657"
"10004","1","First Nations","68.220102","-134.998551","633","2007","99.9416666666667","323.800684657472"
"10005","34","First Nations","69.348467","-124.07021","313","2007","99.9416666666667","325.327036324111"
"10006","44","First Nations","71.985123","-125.246483","112","2007","99.9416666666667","323.235598016183"
"10007","20","First Nations","63.746693","-68.516967","6699","2007","103.414285714286","344.114143258346"
"10008","3","First Nations","73.037575","-85.148031","823","2007","99.9416666666667","327.849875704086"
"10009","6","First Nations","64.317604","-96.022001","1872","2007","99.9416666666667","330.042290251187"
"10010","8","First Nations","69.108056","-105.138333","1608","2007","99.9416666666667","322.215536829381"
"10011","9","First Nations","64.233304","-76.540568","1363","2007","101.729761904762","325.985006884814"
"10012","10","First Nations","63.346514","-90.736827","313","2007","101.729761904762","330.867363678056"
"10013","11","First Nations","70.483874","-68.519828","934","2007","109.970833333333","322.775494263305"
"10014","12","First Nations","64.133739","-83.166893","834","2007","101.729761904762","328.318280244946"
"10015","14","First Nations","76.395732","-82.79391","130","2007","99.9416666666667","326.475817847432"
"10016","15","First Nations","68.772735","-81.235208","546","2007","101.729761904762","337.290189548022"
"10017","17","First Nations","69.366849","-81.824419","1454","2007","101.729761904762","323.515324684737"
"10018","26","First Nations","62.847419","-69.869203","455","2007","103.414285714286","324.619967215236"
"10019","28","First Nations","67.815001","-115.136162","1450","2007","99.9416666666667","321.332850474927"
"10020","33","First Nations","66.139533","-65.717481","1425","2007","109.970833333333","325.562604989948"
"10021","35","First Nations","72.700114","-77.958181","1549","2007","99.9416666666667","327.013994469772"
"10022","38","First Nations","67.545148","-64.021831","520","2007","109.970833333333","330.013128156692"
"10023","40","First Nations","62.808913","-92.087741","2266","2007","101.729761904762","323.544553222538"
"10024","41","First Nations","66.546565","-86.188196","945","2007","101.729761904762","328.113962566378"
"10025","46","First Nations","56.540775","-79.222418","812","2007","99.7476190476191","330.817408590669"
"10026","53","First Nations","62.242523","-92.601676","407","2007","101.729761904762","320.214015277789"
